username,forum_num_days,forum_avg_count,forum_sum_count,video_forward_seek_sum,video_forward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,qz_mean,final_score
Y1050160,-0.253192712774,0.420635780315,0.99002859964,-0.678381296473,0.321619796188,0.488748523213,-0.0194744135605,-0.00628063324775,30.0
Y1050161,-0.11357039089,-0.724567015813,0.109278783054,-1.080395866,0.115977162489,-0.00754199295886,-0.0234007216593,-0.00611173631584,40.0
Y1050162,-0.485699155337,2.31776096283,1.4584048363,0.678347781706,-0.256941610721,-0.694846082781,0.015868430253,0.00897645779575,30.0
Y1050163,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050164,-0.421831901597,-0.936194932075,-0.726381596342,1.71426666759,-0.0637780999219,-0.0250107007564,0.0148982318452,0.00590109954453,0.0
Y1050165,-0.432170114635,-1.49860419696,0.41461690823,1.39140005417,-0.100615804972,0.0158029526372,0.00445132852884,0.00229554797871,0.0
Y1050166,-0.115263095535,-0.716618665507,0.117335156443,-1.07765491031,0.131164589526,0.0482851196119,-0.0236487352757,-0.0063489494501,20.0
Y1050167,-0.0698695919283,0.184143441428,-1.32176610231,-1.00201183746,0.531993904985,-0.0784040208852,-0.019433838409,-0.00497795740794,30.0
Y1050168,-0.331874883329,1.39312317426,-2.91127826686,1.64116429246,-0.640852786187,0.237741531237,0.0443631079116,0.0166577544493,10.0
Y1050169,-0.671050799829,0.995697003538,2.1854127133,1.90381291236,0.158945806835,0.293004880979,0.012930152257,0.00423495933385,0.0
Y1050170,-0.429631057663,-1.51052672245,0.402532348117,1.38728862062,-0.123396945544,-0.067937716268,0.00482334895363,0.00265136768026,10.0
Y1050171,-0.423845806485,-1.57475873924,0.357880761132,1.37452895249,-0.124434172405,-0.0534706465639,0.00449685604527,0.00250571584399,10.0
Y1050172,-0.354897595316,-0.5557810684,-0.485672076121,1.03370460939,-0.144813882928,0.0269615593916,0.00932924029309,0.00436787430377,10.0
Y1050173,-0.134237807178,-0.108593913203,0.462072766237,-1.19613797691,0.152022230676,-0.103686831525,-0.0233038871782,-0.00576669259302,70.0
Y1050174,-0.0847747986004,-0.151822233987,0.33367373724,-1.52119146092,0.199173047238,0.0127734601322,-0.0278191401276,-0.00748822892389,80.0
Y1050175,-0.294336038893,-0.61435417971,-0.395441058598,0.569762564302,-0.33706013208,0.0394917570053,0.00645376295145,0.00383212454272,30.0
Y1050176,-0.235544976367,0.476564872102,0.975060817724,-0.759821470669,0.160389473297,-0.163272701224,-0.0169296800139,-0.0036089340405,90.0
Y1050177,-0.237159160218,-0.277488920839,0.601441901536,-0.43351568314,0.0945701566666,-0.0841528923485,-0.0146665112677,-0.00319084524235,20.0
Y1050178,-0.122366797854,0.147816074571,0.564515357845,-1.38348952498,0.179897910908,-0.127888240532,-0.024989461769,-0.00619693782166,20.0
Y1050179,-0.346778842802,5.16461479462,-0.825455451528,0.372587014301,-1.92656896941,-1.05633882329,0.0648687112175,0.0295686974246,95.0
Y1050180,-0.140504220324,-0.337844456763,-0.725459767225,-0.540080472439,-0.126488411717,0.0385717503386,-0.00768368933848,-0.00067865051949,40.0
Y1050181,-0.119462375809,-0.908613321366,0.0296921789906,-0.959099522428,0.0842077600095,-0.0380953130571,-0.0220951441253,-0.00563472964201,20.0
Y1050182,-0.126668677939,-0.265963941713,-0.526447612167,-0.726222001978,-0.276116022293,0.0427075092963,-0.00767079382576,-0.000387409322944,90.0
Y1050183,-0.356598242157,-1.45966807728,0.269332083781,0.872339039637,-0.0809923927878,-0.0462689818418,-0.00129007794637,0.000721239479087,10.0
Y1050184,-0.245805255421,-1.20220806837,0.157369177445,0.0166669245738,-0.0038087148415,-0.0424501365899,-0.0110104777185,-0.00224835265126,10.0
Y1050185,7.77450243536,-0.458088059721,0.551527266207,-0.289702499809,0.297041952021,-0.00762304239537,1.29103320964,-0.2047282745,99.0
Y1050186,-0.156865828096,0.577277910018,0.857156595198,-1.36871584351,0.309958144573,0.227383748691,-0.026009399767,-0.00751307798287,85.0
Y1050187,-0.179728162169,-0.168493381524,0.532555170691,-0.885247027905,0.185158357554,0.116636967512,-0.0208824060152,-0.0056680191046,20.0
Y1050188,-0.34735301795,1.90548897945,1.94237668983,-0.732092269777,0.598378615168,1.03367323563,-0.0206541738204,-0.00813239069332,45.0
Y1050189,-0.274830673442,1.07392604217,1.36059740581,-0.763328500412,0.24637625229,-0.0362718003608,-0.0167070150532,-0.00387326997953,91.0
Y1050190,-0.326755236441,2.48991105862,0.264705722537,-0.0789686521419,-0.304791105334,0.33947899449,0.012351609681,0.00587078327736,90.0
Y1050191,-0.933740800407,5.87498924054,5.19323146714,1.6793246392,0.326327883962,-0.753322259848,0.0233633463278,0.0107507139549,40.0
Y1050192,-0.148603721987,-0.319258800756,0.38721920032,-1.00163260058,0.0998292624135,-0.18565503193,-0.0209059104806,-0.00480804161349,70.0
Y1050193,-0.193547350958,-0.285447422117,-0.505915139085,-0.228196735054,-0.217190815072,0.0100455308106,-0.00291261292042,0.000986234312497,20.0
Y1050194,-0.291089187759,-0.354043790327,0.681169460064,-0.0485447782236,0.0930812175612,0.0275602668723,-0.0108269157433,-0.00234450652179,20.0
Y1050195,-0.261266604504,0.267881842703,0.925614542796,-0.486061815644,0.0929491350222,-0.285059979968,-0.0133842178963,-0.00218368839785,40.0
Y1050196,-0.358072248321,-1.40036758994,0.30250815386,0.853293124953,-0.064614344588,-0.00826031522058,-0.00162189949351,0.000513094830692,10.0
Y1050197,-0.198167917185,2.02216075815,-2.24640000157,0.275187073551,-1.0833173976,0.150143106585,0.0367174606569,0.0155897639237,80.0
Y1050198,-0.236055541107,-0.0925673555061,-0.510654488689,0.0168179182532,0.0136494495995,0.233081377931,-0.00303478354378,1.54113943321e-05,20.0
Y1050199,-0.3572535521,2.27603507798,1.1861637123,-0.205497430266,-0.144742918683,-0.378760257194,0.0039950821443,0.00446462445091,30.0
Y1050200,-0.289384537839,0.0113086603768,-0.427412634112,0.371592408073,0.0351826002194,0.0864360169187,0.00116461272073,0.00160348945752,30.0
Y1050201,-0.195381058982,0.391231072712,-0.164024861382,-0.49191694545,-0.179621212812,-0.135864713206,-0.00420718941686,0.00105344819237,68.0
Y1050202,-0.0920256571991,-0.119593840273,-0.565426913539,-1.00769994128,-0.220148459489,0.0174494750421,-0.0110371347825,-0.00139156495077,75.0
Y1050203,-0.281796790108,-1.16039341214,0.257113763351,0.233775550576,0.00592768813534,0.0324282428051,-0.00877505421406,-0.0017789741197,10.0
Y1050204,-0.157616605494,1.8040864528,-2.17325987845,-0.166833235861,-0.11942837134,0.102043589775,0.0134684775127,0.00662068762849,90.0
Y1050205,-0.129674240927,-0.205373207561,-0.604849370142,-0.690238064465,-0.186226410161,-0.00898955269195,-0.00814252986919,-0.000553871368432,88.0
Y1050206,-0.0810035951053,-0.423721558588,0.188479632967,-1.41942941772,0.13899923738,-0.101242400613,-0.0264432837343,-0.00675305461416,70.0
Y1050207,-0.211218215964,0.724802248159,1.0463870248,-1.02830238702,0.195049866371,-0.1782570494,-0.0196340434359,-0.00437807256955,40.0
Y1050208,-0.770074226656,5.46421064757,4.648506192,0.529140360216,0.993210164212,1.64890195416,-0.00345087370138,-0.00444001989773,70.0
Y1050209,-0.127969634565,0.490985420477,-1.26851376964,-0.501746301419,-0.44333396044,0.0539925835268,0.00467296545222,0.00408049579463,85.0
Y1050210,-0.185252770282,-0.965093578416,0.144489642285,-0.492618433295,0.0504211518916,-0.0366300572006,-0.0166839499815,-0.00398683139761,20.0
Y1050211,-0.52060709995,2.65732523183,1.67580088484,0.757972038611,-0.151657102292,-0.488400875141,0.0159244598411,0.00836957418382,40.0
Y1050212,-0.310945859817,-0.0478497447454,-0.131458386005,0.457715241683,-0.234134830486,0.0297220693638,0.0054513175317,0.00350226277081,20.0
Y1050213,-0.381866818079,-1.51838702668,0.294867483472,1.06749232904,-0.098595687758,-0.0471399465483,0.000926855334993,0.00139851487724,10.0
Y1050214,-0.365957748027,0.0626207307924,0.00708107267163,0.803826123344,-0.248859143936,-0.0988792431574,0.0099934504645,0.00521695049476,20.0
Y1050215,-0.196605172313,-0.407402238269,-0.445071300629,-0.197018600463,-0.316981907756,0.0605586229727,-0.00173735745229,0.00136770332894,20.0
Y1050216,-0.394000988049,-1.3986812824,0.381586686185,1.09288078301,-0.0758116356101,0.00567639912609,0.00113597832622,0.00131655364477,10.0
Y1050217,-0.372148135032,-1.49580281537,0.285046175899,0.992433371576,-0.0918251896925,-0.0468049601227,7.41886883156e-05,0.00113802433949,10.0
Y1050218,-0.385693516207,-1.35692493243,0.384275395109,1.02125494293,-0.0735967833438,-0.0169216128757,0.000473944447701,0.00118199874115,10.0
Y1050219,-0.157224669569,-0.634853742186,0.249024553516,-0.823563023607,0.103073687975,-0.0253983954454,-0.0201354989895,-0.00505565778714,20.0
Y1050220,-0.263248366028,0.418608072567,-0.902872841439,0.413981047377,-0.629148056115,-0.050247461212,0.0171077595423,0.00834831875457,30.0
Y1050221,-0.130742615053,-0.749947456492,0.134162659353,-0.957387537942,0.115396024421,0.0280591136061,-0.0221748070449,-0.00584137739768,80.0
Y1050222,-0.132997450981,-0.844588759985,0.0913694901118,-0.897801140353,0.0924491987192,-0.013486397036,-0.0214008805121,-0.00548983136859,50.0
Y1050223,-0.350380587309,-0.713099140595,0.629539208438,0.513646395613,-0.000833210667098,-0.0760099536974,-0.00420615888351,-4.01693029365e-05,20.0
Y1050224,-0.136494995856,0.419899508174,-0.472795356518,-0.841496268136,0.0265857789652,-0.0935591483399,-0.0106564951213,-0.0013390835989,68.0
Y1050225,-0.197553154384,2.86771411036,-2.43035197966,0.253818773434,-1.59504455685,0.476895306877,0.05030532552,0.0203171420096,75.0
Y1050226,-0.0896292006212,-0.573620328235,0.131744964449,-1.29175649895,0.102509091955,-0.159658567482,-0.0248631596526,-0.00610925732564,40.0
Y1050227,-0.269734444465,-1.08010286342,0.270826787754,0.121870469037,0.00992743226713,-0.0058530370586,-0.00977035120843,-0.00196773289032,10.0
Y1050228,13.2721535458,1.10251987806,-0.0375330791627,1.23166277274,-0.442320684319,-0.0224539895285,-0.737569764576,-0.355347684426,66.0
Y1050229,-0.0405037220279,0.244740306739,-1.29324448084,-1.08901523458,-0.645689445677,0.183484864945,-0.000160642594873,0.00265158008967,99.0
Y1050230,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050231,-0.342992085891,-1.42805018145,0.255582253179,0.767256499191,-0.0715136954961,-0.0458000008459,-0.00248381125172,0.000356552726238,10.0
Y1050232,-0.368020165219,1.39573752438,-1.26820156268,1.01285092349,0.466457183235,0.327507300753,0.0118005860071,0.00402983368184,10.0
Y1050233,-0.398035267595,-0.781454478712,0.701724714259,0.826338281706,0.0772740945157,0.318804439978,-0.0026915737913,-0.000725202425606,10.0
Y1050234,-0.352710768938,-1.45063439275,0.265403560752,0.842315456652,-0.0782841935616,-0.0461349872715,-0.00163114460504,0.000617043263987,10.0
Y1050235,-0.389712491077,-0.826808124539,0.65921602567,0.812287422363,0.0112084956997,0.0790489324758,-0.00167082890101,0.000279288861981,10.0
Y1050236,-0.236086572374,-1.17962385706,0.147547869871,-0.0583920328879,0.00296178322397,-0.0421151501643,-0.0118631443652,-0.00250884318901,20.0
Y1050237,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050238,-0.245454581591,1.58509625505,-3.75783756442,0.747179429748,3.50518890869,-0.506909867842,-0.0329721174139,-0.0131674358278,40.0
Y1050239,-0.342992085891,-1.42805018145,0.255582253179,0.767256499191,-0.0715136954961,-0.0458000008459,-0.00248381125172,0.000356552726238,10.0
Y1050240,-0.467715611679,-0.413025732467,1.03761339821,1.13963551795,0.0830963882087,0.292598767279,0.00171792491915,0.000721787795477,10.0
Y1050241,-0.360407224358,0.338614308327,1.17866623848,0.123523125866,0.136091675889,0.000953346074809,-0.00757773366792,-0.00123199878067,20.0
Y1050242,-0.467595613161,3.04613971619,-1.49847299993,1.5369651915,0.567558177748,0.629477935643,0.0258848255702,0.00800954737857,20.0
Y1050243,-0.233406302228,-0.586770240412,-0.76546140988,0.230701165596,-0.0993271381662,0.0190171068151,-0.000156807530942,0.00148686511811,10.0
Y1050244,-0.272359610889,1.03030793964,-3.33539610541,1.27881734065,0.575248059302,-0.0528077883529,0.0189080660822,0.00712445769453,10.0
Y1050245,-0.303033710755,-1.22941789004,0.268430158861,0.410076941403,-0.0221679332452,-0.00944692658866,-0.00658169511443,-0.000990679261822,10.0
Y1050246,-0.296407222091,-1.06889349104,0.335251472597,0.285754470163,0.0305591868563,0.108043592337,-0.00841549733233,-0.00188267477119,30.0
Y1050247,-0.146518784818,-0.88036862732,0.102977590468,-0.793200343973,0.0873746805875,0.00408994404984,-0.0203139397606,-0.00521036793297,30.0
Y1050248,-0.100025009715,-0.863444898751,0.0100495638438,-1.10921743735,0.0977487561405,-0.0374253402059,-0.0238004774186,-0.0061557107175,30.0
Y1050249,-0.086732680372,-0.804163846808,0.0108736749487,-1.22450817406,0.111619620781,-0.0319088040175,-0.0250981180935,-0.00656516651107,30.0
Y1050250,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,10.0
Y1050251,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050252,-0.313786365998,-0.803036056459,-0.633787416144,0.842047971533,-0.210928822413,0.0287575760018,0.00738746793806,0.00385334756548,10.0
Y1050253,-0.251292114824,-0.408440125921,-0.572071212716,0.253073142355,-0.140129492653,0.0260517225846,0.00106315188689,0.00194985553529,10.0
Y1050254,-0.217389666294,0.0100725122858,0.705694523047,-0.732315421128,0.25807596493,0.371097371349,-0.0201333742846,-0.00616573297849,20.0
Y1050255,-0.119242440972,1.95600971497,-2.05012124522,-0.530701801218,-0.200569662461,0.0899594801898,0.0109068260227,0.00608057919825,40.0
Y1050256,-0.264891947685,1.53992783244,-3.73819494927,0.897297344672,3.49164791256,-0.507579840693,-0.0312667841206,-0.0126464547523,30.0
Y1050257,-0.320809231418,0.0932712046681,0.974603753944,-0.103386690616,0.312557869707,0.700735586948,-0.0143078874255,-0.00533392833599,40.0
Y1050258,-0.318596637238,-1.07291168924,0.381027531531,0.442911660259,0.00297113092586,0.0418175949061,-0.00621923690654,-0.00101903523542,10.0
Y1050259,-0.168041763677,0.413998921205,0.79591981225,-1.17366925249,0.143554769651,-0.305163863594,-0.0211685172968,-0.00449825037126,80.0
Y1050260,-0.0940167956222,-0.23489549145,-0.599035234544,-0.954884665758,-0.240346951818,0.0566486177546,-0.0105841838058,-0.00134363157605,50.0
Y1050261,-0.0704792017617,-0.566991050596,0.0950500167721,-1.44505906584,0.173371038224,0.0713876667684,-0.0278741329735,-0.00769971182224,82.0
Y1050262,-0.079846018002,-0.575545526528,0.110438378185,-1.36913490629,0.141921699089,-0.0273974584784,-0.0264731583459,-0.00698528532376,50.0
Y1050263,-0.114343642255,-0.835574510855,0.0550890081087,-1.02406954536,0.0926502143859,-0.0458445328985,-0.0227077662985,-0.00579533872887,40.0
Y1050264,-0.050415646421,0.284101148049,-1.57563029361,-0.932452811365,-0.377891518706,0.151414449307,-0.00163454115527,0.00180177543924,40.0
Y1050265,-0.173655758137,2.93037513005,-4.21601010909,0.643530113716,-0.104290539864,0.356230057082,0.0362633472051,0.0136789762518,20.0
Y1050266,-0.0832029615135,1.66550657025,-2.79390033775,-0.325055931778,-0.920501420484,0.346155042937,0.0267282775766,0.0117605499502,40.0
Y1050267,-0.145560950472,-0.490975504443,0.295107041334,-0.955400996085,0.100989124934,-0.112844422039,-0.0210092948908,-0.00506095107689,30.0
Y1050268,11.7792926088,-0.407608559201,0.666626934249,-0.00677385748507,0.372457087739,0.0370095590365,-0.0206157711813,0.539492937875,60.0
Y1050269,-0.323554719797,-1.38288175883,0.235939638032,0.617138584267,-0.0579726993652,-0.0451300279947,-0.00418914454507,-0.000164428349262,10.0
Y1050270,-0.042942707011,-0.663931265725,-0.0141609363177,-1.57847681841,0.144523863594,-0.0378832810412,-0.0290270629585,-0.00774151495807,40.0
Y1050271,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050272,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,0.0
Y1050273,-0.321396472311,-0.732785937361,0.560142283785,0.280672956058,0.142129919335,0.419367279972,-0.00958471373461,-0.00312267561026,40.0
Y9999986,-0.171151523331,1.22354430074,-0.808476614549,-0.514472870839,-0.407787985142,-0.0584362566381,0.00625280100563,0.0049334063504,58.0
Y9999987,-0.420741550268,-1.60872387191,0.334152713766,1.36772815888,-0.12567768002,-0.0484798922507,0.0043375219217,0.00244047702824,27.0
Y9999988,-0.168675109462,-0.888096788913,0.146954692286,-0.636421996734,0.0643680001536,-0.0435424961173,-0.018225428236,-0.00443380633924,33.0
Y9999989,-0.0514315944798,-0.750523842212,-0.0390569740231,-1.48451222466,0.131601246468,-0.0357504080779,-0.028063810652,-0.00745816340625,59.0
Y9999990,-0.118139718898,-0.48624899613,0.23807461018,-1.14494281257,0.121985908293,-0.0796755034468,-0.0234134090091,-0.00589232694773,63.0
Y9999991,-0.316315901219,1.55963750234,0.401750799135,-0.0447682161841,0.0138007586567,-0.611554817769,0.00232017883211,0.00407246430758,36.0
Y9999992,-0.111172080633,-0.742101435529,0.0949674013556,-1.0848533804,0.10306755832,-0.0519026064144,-0.0232480244267,-0.00593749099831,38.0
Y9999993,-0.339868968058,1.26558229639,0.639984227591,0.140309856674,-0.339171645712,-0.699033195446,0.00818360870342,0.00661406528432,49.0
Y9999994,-0.309027694779,-1.28454668814,0.253571798547,0.477727011174,-0.0416965688092,-0.0492548500257,-0.00566017144971,-0.000596655723785,20.0
Y9999995,-0.176812483316,-0.248207411815,0.485230615289,-0.856671233138,0.137051355635,-0.0330929216345,-0.0198840239056,-0.00493335007981,57.0
Y9999996,-0.119462375809,-0.908613321366,0.0296921789906,-0.959099522428,0.0842077600095,-0.0380953130571,-0.0220951441253,-0.00563472964201,54.0
Y9999997,-0.0959252300404,0.552359141197,-1.68386933879,-0.46320739796,-1.2552813876,0.280448999256,0.0208034449688,0.0101817623878,58.0
Y9999998,-0.457635768651,2.57691877857,2.50563847508,-0.106737431112,0.138978035011,-0.790766500598,-0.00265953822442,0.00270095598724,49.0
Y9999999,-0.112530890839,1.19644350945,-0.560048618744,-1.00584692841,-0.767164293009,-0.235111452569,0.00562700638906,0.00584942022738,73.0
