username,forum_num_days,video_stop_backward_seek_avg,qz_mean,watched_time_hour,final_score
Y1050274,-0.18411492358,-0.55376517513,1.57537460464,0.606590342528,80.0
Y1050275,-0.18411492358,-0.55376517513,-0.3672637307,-0.505519787848,20.0
Y1050276,-0.18411492358,-0.55376517513,-0.44255979021,-0.695979361998,40.0
Y1050277,-0.18411492358,-0.55376517513,-0.44255979021,0.504196248483,10.0
Y1050278,-0.18411492358,-0.55376517513,0.536288983413,1.17800445832,54.0
Y1050279,5.4313902456,1.03554130355,1.06336139998,0.693963947906,70.0
Y1050280,-0.18411492358,-0.55376517513,-0.691036786591,-0.13747166959,10.0
Y1050281,-0.18411492358,-0.55376517513,-0.894336147267,-0.435125634636,10.0
Y1050282,-0.18411492358,-0.55376517513,-0.44255979021,-0.695411145257,10.0
Y1050283,-0.18411492358,0.751139089381,0.212515927523,-0.59497043168,20.0
Y1050284,-0.18411492358,-0.55376517513,0.00921656684706,0.0992724618645,30.0
Y1050285,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050286,-0.18411492358,0.264998284444,1.77867396532,-0.788402735471,72.0
Y1050287,-0.18411492358,1.91981708373,1.74102593556,0.325167107134,50.0
Y1050288,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050289,5.4313902456,0.0393731275137,1.93679569029,-0.857175071107,60.0
Y1050290,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050291,-0.18411492358,-0.55376517513,1.2290127309,-0.316977695884,40.0
Y1050292,-0.18411492358,-0.55376517513,0.58899622507,2.1305962218,50.0
Y1050293,-0.18411492358,0.450007337036,1.96691411409,2.51155693511,80.0
Y1050294,-0.18411492358,1.34623279107,0.709469920285,0.936377855727,40.0
Y1050295,-0.18411492358,-0.55376517513,0.611585042923,2.10097037974,30.0
Y1050296,-0.18411492358,-0.55376517513,-0.593151909229,0.62086948283,20.0
Y1050297,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050298,-0.18411492358,-0.55376517513,-0.593151909229,0.231514835845,10.0
Y1050299,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,10.0
Y1050300,-0.18411492358,-0.55376517513,-0.743744028248,-0.398910424313,10.0
Y1050301,-0.18411492358,-0.55376517513,-0.894336147267,-0.431354438917,10.0
Y1050302,-0.18411492358,0.0986869571256,-0.894336147267,-0.710657536025,10.0
Y1050303,-0.18411492358,0.378309300453,-0.593151909229,0.380920025183,20.0
Y1050304,-0.18411492358,-0.55376517513,-0.894336147267,-0.459923622639,10.0
Y1050305,-0.18411492358,-0.55376517513,-0.216671611681,-0.0796912703074,20.0
Y1050306,-0.18411492358,-0.55376517513,-0.668447968738,1.02197717596,10.0
Y1050307,-0.18411492358,-0.55376517513,-0.894336147267,-0.637817875693,10.0
Y1050308,-0.18411492358,1.21717632391,-0.894336147267,-0.0337352785249,10.0
Y1050309,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050310,-0.18411492358,-0.55376517513,-0.894336147267,-0.951439837287,10.0
Y1050311,-0.18411492358,-0.55376517513,0.0769830204056,0.840199887086,20.0
Y1050312,-0.18411492358,-0.55376517513,-0.593151909229,-0.933928698027,10.0
Y1050313,-0.18411492358,-0.55376517513,-0.291967671191,-0.41021722856,30.0
Y1050314,-0.18411492358,0.0393731275137,-0.517855849719,-0.551652849827,30.0
Y1050315,-0.18411492358,-0.227539109002,-0.389852548553,0.0763551366845,20.0
Y1050316,-0.18411492358,-0.55376517513,-0.593151909229,0.125410003482,10.0
Y1050317,-0.18411492358,2.66071489629,0.814884403598,0.255611440485,55.0
Y1050318,-0.18411492358,1.15503802902,0.58899622507,1.33884801453,40.0
Y1050319,-0.18411492358,-0.292784322228,1.90667726649,0.923911396325,76.0
Y1050320,-0.18411492358,0.632511430157,-0.593151909229,0.0461254186519,10.0
Y1050321,-0.18411492358,-0.55376517513,0.310400804885,-1.11200885188,20.0
Y1050322,5.4313902456,-0.55376517513,2.93070367581,1.52881412336,99.0
Y1050323,-0.18411492358,0.409378451161,2.53163456041,2.68592517249,88.0
Y1050324,-0.18411492358,-0.55376517513,0.0845126263565,-0.426831762147,30.0
Y1050325,-0.18411492358,-0.55376517513,-0.216671611681,0.548382431115,20.0
Y1050326,-0.18411492358,-0.55376517513,-0.216671611681,0.221168976545,20.0
Y1050327,-0.18411492358,-0.281910117849,-0.894336147267,-0.922271950304,0.0
Y1050328,-0.18411492358,-0.55376517513,1.27419036661,0.447722968654,71.0
Y1050329,-0.18411492358,-0.55376517513,0.385696864394,-0.152756108756,20.0
Y1050330,-0.18411492358,0.26179999019,-0.668447968738,1.41278064614,10.0
Y1050331,-0.18411492358,-0.55376517513,-0.743744028248,1.21147187607,10.0
Y1050332,-0.18411492358,1.74464574354,0.385696864394,1.67802878803,40.0
Y1050333,-0.18411492358,-0.55376517513,-0.819040087757,-0.842884884796,10.0
Y1050334,-0.18411492358,-0.55376517513,-0.593151909229,-0.581074638207,20.0
Y1050335,-0.18411492358,0.450007337036,-0.593151909229,-0.196109332652,10.0
Y1050336,-0.18411492358,-0.55376517513,1.67325948201,0.0964505721268,50.0
Y1050337,-0.18411492358,-0.55376517513,-0.593151909229,-0.200067288948,10.0
Y1050338,-0.18411492358,-0.55376517513,-0.593151909229,-0.551233307684,10.0
Y1050339,-0.18411492358,-0.55376517513,-0.44255979021,-0.429516669903,20.0
Y1050340,-0.18411492358,0.465691281519,-0.743744028248,1.84308748692,10.0
Y1050341,-0.18411492358,-0.55376517513,-0.0660794926624,-0.371203377218,20.0
Y1050342,-0.18411492358,-0.55376517513,1.34195682016,-0.219081139226,50.0
Y1050343,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050344,-0.18411492358,-0.0100550670918,0.762177161942,2.83496069977,40.0
Y1050345,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,10.0
Y1050346,-0.18411492358,-0.0100550670918,0.483581741757,-0.328608493939,50.0
Y1050347,-0.18411492358,0.999692282,0.159808685866,-0.164582882538,20.0
Y1050348,-0.18411492358,-0.55376517513,-0.894336147267,-0.38541094272,10.0
Y1050349,-0.18411492358,-0.55376517513,0.807354797647,-0.983265110842,65.0
Y1050350,-0.18411492358,1.47608590227,-0.894336147267,0.977760743595,10.0
Y1050351,-0.18411492358,-0.55376517513,1.50760815109,1.82804002008,70.0
Y1050352,-0.18411492358,4.23370826438,1.77867396532,1.92093721295,80.0
Y1050353,-0.18411492358,0.421035976522,0.521229771511,1.00605744225,50.0
Y1050354,-0.18411492358,0.0393731275137,0.890180463108,0.807314878612,50.0
Y1050355,-0.18411492358,-0.55376517513,-0.743744028248,-0.693962166983,10.0
Y1050356,-0.18411492358,0.0986869571256,-0.0660794926624,-0.0873050700994,30.0
Y1050357,-0.18411492358,-0.0100550670918,-0.540444667572,-0.96284134389,20.0
Y1050358,-0.18411492358,0.639290153355,0.370637652493,1.78567290019,50.0
Y1050359,-0.18411492358,-0.55376517513,-0.668447968738,-1.11200885188,20.0
Y1050360,-0.18411492358,0.533655047471,-0.329615700946,-0.309959833222,30.0
Y1050361,-0.18411492358,-0.55376517513,-0.111257128368,1.70334321228,30.0
Y1050362,-0.18411492358,-0.292784322228,1.93679569029,0.807816332765,80.0
Y1050363,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050364,-0.18411492358,0.274745469108,2.0422101736,0.310833122615,72.0
Y1050365,-0.18411492358,0.238498125527,2.34339441164,1.58906889976,96.0
Y1050366,-0.18411492358,-0.55376517513,-0.743744028248,-0.15947467746,10.0
Y1050367,-0.18411492358,-0.55376517513,2.29068716998,0.148499992927,90.0
Y1050368,-0.18411492358,0.0393731275137,-0.593151909229,-0.35937196582,20.0
Y1050369,-0.18411492358,-0.118797084785,-0.743744028248,-0.844815950376,10.0
Y1050370,-0.18411492358,-0.55376517513,-0.3672637307,0.350016060753,20.0
Y1050371,-0.18411492358,-0.55376517513,0.611585042923,-0.790299722653,40.0
Y1050372,-0.18411492358,2.23892765697,0.460992923904,1.33408438972,50.0
Y1050373,-0.18411492358,-0.55376517513,-0.480207819964,-0.960259246379,20.0
Y1050374,-0.18411492358,0.533655047471,0.159808685866,0.185684105935,30.0
Y1050375,-0.18411492358,1.07736515551,0.0468645966018,0.713265326527,30.0
Y1050376,-0.18411492358,0.0393731275137,2.40363125925,0.618702970818,90.0
Y1050377,-0.18411492358,-0.55376517513,0.739588344089,0.0930733624125,40.0
Y1050378,-0.18411492358,0.286514080968,2.40363125925,2.49256856204,93.0
Y1050379,-0.18411492358,-0.55376517513,1.92173647839,-0.568075120009,60.0
Y1050380,-0.18411492358,-0.55376517513,1.57537460464,0.907444145403,80.0
Y1050381,-0.18411492358,1.38208181262,0.965476522617,1.92931783699,55.0
Y1050382,-0.18411492358,3.79591570875,-0.44255979021,-0.971242709026,20.0
Y1050383,-0.18411492358,-0.55376517513,-0.743744028248,-1.09308249304,10.0
Y1050384,5.4313902456,2.12594894136,-0.179023581927,0.55315191321,30.0
Y1050385,-0.18411492358,0.877050906896,1.43984169753,1.7178885702,40.0
Y1050386,-0.18411492358,-0.55376517513,0.0318053846999,-0.599039539457,30.0
Y1050387,-0.18411492358,2.4712401677,-0.743744028248,1.06264071348,10.0
Y1050388,-0.18411492358,-0.55376517513,-0.0660794926624,-1.11200885188,20.0
Y1050389,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050390,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050391,-0.18411492358,-0.118797084785,-0.593151909229,-1.00175054654,10.0
Y1050392,-0.18411492358,-0.55376517513,0.00921656684706,-1.11200885188,20.0
Y1050393,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050394,-0.18411492358,1.07736515551,-0.593151909229,-0.395164555652,20.0
Y1050395,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050396,-0.18411492358,2.13654069268,-0.44255979021,0.994428094608,20.0
Y1050397,-0.18411492358,-0.55376517513,-0.44255979021,-1.11200885188,20.0
Y1050398,-0.18411492358,-0.55376517513,-0.894336147267,-1.0289099603,0.0
Y1050399,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050400,-0.18411492358,0.26179999019,-0.593151909229,0.243827546657,20.0
Y1050401,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050402,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050403,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,20.0
Y1050404,-0.18411492358,-0.55376517513,-0.894336147267,-0.729948103259,10.0
Y1050405,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050406,-0.18411492358,-0.55376517513,-0.743744028248,-0.427370168688,10.0
Y1050407,5.4313902456,-0.55376517513,-0.3672637307,0.776883983102,10.0
Y1050408,-0.18411492358,-0.55376517513,-0.743744028248,-1.11200885188,10.0
Y1050409,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,10.0
Y1050410,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,20.0
Y1050411,-0.18411492358,-0.55376517513,-0.894336147267,-0.376984365093,10.0
Y1050412,-0.18411492358,1.38348765123,0.310400804885,-0.756649123847,30.0
Y1050413,-0.18411492358,2.23660920094,0.762177161942,-0.171757935352,60.0
Y1050414,5.4313902456,1.27154733928,0.611585042923,1.68347108984,53.0
Y1050415,-0.18411492358,-0.361867487254,0.0845126263565,0.0965099461556,30.0
Y1050416,-0.18411492358,2.52208058842,1.25160154875,0.863050743883,63.0
Y1050417,-0.18411492358,-0.0518789190469,1.27419036661,1.23079066281,62.0
Y1050418,-0.18411492358,-0.55376517513,-0.540444667572,1.46238893837,20.0
Y1050419,-0.18411492358,-0.55376517513,-0.585622303278,0.00774052756608,10.0
Y1050420,-0.18411492358,-0.55376517513,1.31183839636,-0.418307432248,75.0
Y1050421,-0.18411492358,0.177772063275,0.558877801266,0.0783405462544,60.0
Y1050422,-0.18411492358,-0.25719602707,0.762177161942,0.285389516493,40.0
Y1050423,-0.18411492358,-0.55376517513,-0.615740727082,-0.460833753341,10.0
Y1050424,-0.18411492358,1.1386131338,-0.307026883093,1.09666949938,30.0
Y1050425,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,10.0
Y1050426,-0.18411492358,-0.191291765422,1.06336139998,0.663245070661,40.0
Y1050427,-0.18411492358,0.561537615441,2.74999313299,1.66846026489,96.0
Y1050428,-0.18411492358,-0.0100550670918,-0.593151909229,0.180421963316,20.0
Y1050429,-0.18411492358,0.378309300453,-0.894336147267,-0.235817388477,10.0
Y1050430,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050431,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050432,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050433,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050434,-0.18411492358,5.97075614743,-0.593151909229,0.981371853666,20.0
Y1050435,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,10.0
Y1050436,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,10.0
Y1050437,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050438,-0.18411492358,-0.312116237499,-0.517855849719,-0.515334944546,10.0
Y1050439,-0.18411492358,-0.55376517513,-0.593151909229,-0.106154738133,10.0
Y1050440,-0.18411492358,0.490556075691,-0.894336147267,0.509384859569,10.0
Y1050441,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050442,-0.18411492358,-0.55376517513,-0.593151909229,-1.11200885188,10.0
Y1050443,-0.18411492358,-0.55376517513,-0.894336147267,-1.03457988604,0.0
Y1050444,-0.18411492358,-0.55376517513,-0.743744028248,-0.493468081823,10.0
Y1050445,-0.18411492358,-0.55376517513,-0.0660794926624,0.193017722377,20.0
Y1050446,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050447,-0.18411492358,-0.55376517513,-0.894336147267,-0.438083372655,10.0
Y1050448,-0.18411492358,-0.169969805902,-0.44255979021,1.24605910043,20.0
Y1050449,-0.18411492358,-0.0100550670918,0.00921656684706,0.880577043373,20.0
Y1050450,-0.18411492358,-0.55376517513,-0.593151909229,0.532312287615,10.0
Y1050451,-0.18411492358,-0.55376517513,-0.894336147267,-1.11200885188,0.0
Y1050452,-0.18411492358,0.286514080968,0.965476522617,1.01215992341,40.0
Y1050453,-0.18411492358,0.951893593119,-0.44255979021,0.0929165169042,20.0
Y1050454,-0.18411492358,-0.292784322228,2.8252891925,1.13755867273,90.0
Y9999984,-0.18411492358,3.39235447834,1.76361475342,1.94034111682,66.0
Y9999985,-0.18411492358,-0.55376517513,2.10997662716,0.470708325863,59.0
