username,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,num_watched,num_complete,num_incomplete,watched_time_hour,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,video_backward_seek_sum,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,video_pause_sum,video_pause_avg,video_stop_sum,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_online_practice_num_day,qz_mean,final_score
104602513,2.611111111,143.19722219999997,405.1666667,0.833333333,18.05555556,25.83333333,1.0,25.43518519,33.77777778,2.666666667,1.5,1.166666667,5.160246262,1.222222222,0.247883598,2.111111111,0.454761905,4.055555556,0.27777777800000003,0.053703704000000005,0.117989418,0.0,0.0,4.666666667,4.833333333,0.682275132,9.5,10.5,1.938624339,1.166666667,20.5,3.621164021,41.66666667,7.334126984,4.555555556,1.666666667,9.666666667000001,3
104602514,2.111111111,80.81851852,295.0,0.5555555560000001,7.894444443999999,14.44444444,0.7222222220000001,13.14074074,29.44444444,2.944444444,2.722222222,0.222222222,3.430776994,1.833333333,0.189780606,2.388888889,0.257149699,5.333333333,0.444444444,0.040731618,0.170281427,0.333333333,0.032601259,2.277777778,7.222222222,0.7588145409999999,9.5,14.61111111,1.528975096,2.944444444,24.77777778,2.653667214,51.83333333,5.543012224,3.611111111,1.666666667,8.333333332999999,2
104602515,1.222222222,63.85185185,181.7222222,0.333333333,13.38888889,15.11111111,0.444444444,7.0,11.88888889,1.388888889,0.611111111,0.7777777779999999,2.671711001,0.833333333,0.134722222,0.944444444,0.15555555599999998,1.277777778,0.333333333,0.054166667,0.059722222,0.0,0.0,1.777777778,1.611111111,0.248611111,3.388888889,5.722222222,0.8694444440000001,0.444444444,9.5,1.463888889,19.05555556,2.945833333,2.444444444,0.666666667,6.666666667,2
104602516,2.722222222,70.57804233,281.3333333,0.5,8.305555556,13.27777778,1.222222222,26.2962963,53.61111111,2.388888889,0.8888888890000001,1.5,6.897733784,1.722222222,0.42345679,2.222222222,0.50462963,6.222222222,0.5555555560000001,0.158950617,0.219135802,0.111111111,0.055555556,11.72222222,7.055555556,3.283024691,18.77777778,6.722222222,2.075308642,0.388888889,24.83333333,10.10864198,50.72222222,20.53271605,5.777777778,1.5555555559999998,9.0,1
104602517,0.944444444,54.92129629,127.3333333,0.333333333,7.277777778,10.61111111,0.388888889,8.138888889,8.555555556,0.944444444,0.7222222220000001,0.222222222,2.569109809,0.333333333,0.053030303,0.7777777779999999,0.23989899,0.611111111,0.166666667,0.015151515,0.058080808,0.111111111,0.01010101,0.944444444,1.111111111,0.123737374,2.055555556,4.333333333,0.563131313,0.7777777779999999,6.555555556,0.8560606059999999,13.72222222,1.767676768,0.111111111,0.055555556,8.722222222000001,3
104602519,2.166666667,142.91666669999995,297.55555560000005,0.444444444,8.444444444,10.72222222,1.388888889,40.17592593,78.77777778,4.166666667,2.888888889,1.277777778,8.25352812,2.166666667,0.43695055,3.0,0.62020757,5.444444444,0.611111111,0.091483517,0.093055556,0.388888889,0.05042735,10.72222222,6.5,1.176068376,17.22222222,7.055555556,1.489102564,2.166666667,25.22222222,5.298458486,51.66666667,10.70450244,7.0,1.944444444,9.555555556,3
104602520,2.277777778,154.74074069999998,440.83333330000005,0.833333333,22.0,27.11111111,1.166666667,27.51851852,55.94444444,5.444444444,3.722222222,1.722222222,6.088316824,3.777777778,0.417990806,3.333333333,0.374383256,9.333333332999999,0.5,0.049582362000000005,0.148774605,0.8888888890000001,0.078412328,8.5,11.77777778,1.101536195,20.27777778,12.27777778,1.198332686,3.611111111,34.66666667,3.5795049860000003,70.83333333,7.275435444,1.944444444,0.7222222220000001,5.1111111110000005,1
104602521,2.277777778,148.59933859999995,578.5555555999998,0.5555555560000001,11.83333333,17.16666667,0.8888888890000001,69.48611111,140.66666669999998,4.055555556,2.777777778,1.277777778,4.808510244,3.722222222,0.405374002,3.222222222,0.319671387,12.5,0.833333333,0.068809005,0.254157589,0.388888889,0.033542121,58.44444444,15.16666667,1.329375454,73.61111111,14.66666667,1.516884532,2.0,88.11111111,7.725099855,178.38888889999996,15.64725853,2.833333333,1.611111111,8.277777777999999,3
104602522,3.111111111,170.52129630000005,522.9444444000002,0.7777777779999999,15.11111111,22.61111111,1.333333333,69.26851852,92.33333333,8.611111111,7.5,1.111111111,8.774539046000001,3.5555555560000003,0.374858046,5.388888889,0.563657676,4.277777778,1.5555555559999998,0.17972641600000006,0.162476879,1.722222222,0.11877339,14.16666667,8.111111111,0.8108293540000001,22.27777778,20.66666667,1.951288338,8.222222222000001,46.77777778,4.736588592,97.94444444,9.793413128,7.166666667,1.777777778,6.277777778,1
104602524,1.277777778,94.62037037,184.2222222,0.388888889,6.194444444,8.388888889,0.833333333,14.62037037,30.33333333,3.611111111,2.666666667,0.944444444,4.205230136,1.944444444,0.253582746,1.611111111,0.257363552,2.5,0.27777777800000003,0.047541239000000006,0.027926322000000003,0.611111111,0.047969188,7.055555556,3.5555555560000003,0.371576408,10.61111111,5.888888889,0.585476615,2.777777778,18.61111111,1.92756345,37.88888889,3.912479133,2.944444444,1.277777778,5.666666667,2
104602525,0.833333333,55.99074074,129.7222222,0.27777777800000003,6.138888889,9.333333332999999,0.444444444,7.916666667,12.22222222,1.666666667,1.0555555559999998,0.611111111,4.055858197,0.833333333,0.194444444,1.166666667,0.214285714,1.722222222,0.166666667,0.01984127,0.065476191,0.166666667,0.015873016,3.5,2.388888889,0.46031746,5.888888889,3.888888889,0.53968254,0.8888888890000001,10.11111111,2.255952381,20.77777778,4.523809524,2.111111111,1.0,5.444444444,1
104602526,1.666666667,81.75,255.7222222,0.222222222,2.685185185,7.944444444,1.0555555559999998,22.75925926,50.44444444,4.388888889,3.833333333,0.5555555560000001,5.180331019,2.222222222,0.328684252,3.166666667,0.386741363,6.1111111110000005,0.444444444,0.040806878,0.461021631,0.8888888890000001,0.090425615,7.166666667,10.61111111,1.492036259,17.77777778,18.16666667,1.996549175,3.333333333,34.61111111,4.625112823,73.88888889,9.798443822000001,2.944444444,1.0555555559999998,8.222222222000001,2
os0,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os1,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os2,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os3,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os4,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os5,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os6,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os7,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os8,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os9,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os10,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os11,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os12,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os13,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os14,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os15,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os16,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os17,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os18,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os19,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os20,0.5,12.01851852,24.44444444,0.0,0.0,0.0,0.388888889,3.018518518,4.6111111110000005,1.0,0.611111111,0.388888889,2.690661959,0.444444444,0.108585859,0.5555555560000001,0.141414141,0.388888889,0.055555556,0.005050505,0.0,0.166666667,0.015151515,1.777777778,0.5555555560000001,0.20959596,2.333333333,1.166666667,0.356060606,0.666666667,4.1111111110000005,1.265151515,8.277777777999999,2.535353535,1.611111111,0.611111111,6.0,0
os21,0.944444444,25.86111111,46.55555556,0.0,0.0,0.0,0.611111111,1.787037037,3.444444444,1.0555555559999998,0.388888889,0.666666667,3.636829687,0.444444444,0.10952381,0.666666667,0.287301587,0.222222222,0.055555556,0.007936508,0.015873016,0.055555556,0.007936508,0.166666667,0.388888889,0.055555556,0.5555555560000001,1.611111111,0.558730159,0.333333333,2.555555556,0.75952381,5.055555556,1.484920635,0.0,0.0,1.888888889,0
os22,1.666666667,130.4398148,287.0,0.388888889,6.231481482,9.666666667000001,1.277777778,12.90740741,25.77777778,4.222222222,2.944444444,1.277777778,6.461550175,1.888888889,0.292901235,3.0,0.464506173,2.0,0.27777777800000003,0.029320988,0.13549382699999998,0.5555555560000001,0.092901235,0.611111111,3.611111111,0.611265432,4.222222222,9.888888889,1.6291666669999998,3.0,15.94444444,2.556327161,33.05555556,5.274074074,1.5,0.666666667,4.333333333,1
os23,3.111111111,170.52129630000005,522.9444444000002,0.7777777779999999,15.11111111,22.61111111,1.333333333,69.26851852,92.33333333,8.611111111,7.5,1.111111111,8.774539046000001,3.5555555560000003,0.374858046,5.388888889,0.563657676,4.277777778,1.5555555559999998,0.17972641600000006,0.162476879,1.722222222,0.11877339,14.16666667,8.111111111,0.8108293540000001,22.27777778,20.66666667,1.951288338,8.222222222000001,46.77777778,4.736588592,97.94444444,9.793413128,7.166666667,1.777777778,6.277777778,1
os24,0.7222222220000001,99.29166667,179.5,0.444444444,9.055555556,16.77777778,0.444444444,11.97222222,13.72222222,1.277777778,0.166666667,1.111111111,2.7537133560000004,0.944444444,0.246031746,1.111111111,0.268518519,1.0,0.222222222,0.051587302,0.035714286,0.0,0.0,7.277777778,1.111111111,0.308201058,8.388888889,3.888888889,0.994708995,0.111111111,12.66666667,3.080687831,25.05555556,6.0806878310000005,2.444444444,0.944444444,9.0,1
os25,0.444444444,26.26666667,79.66666667,0.388888889,2.444444444,7.166666667,0.166666667,1.111111111,3.333333333,0.444444444,0.333333333,0.111111111,0.745911799,0.111111111,0.013888889,0.444444444,0.055555556,0.111111111,0.0,0.0,0.013888889,0.0,0.0,0.611111111,0.222222222,0.027777778,0.833333333,1.0555555559999998,0.131944444,0.333333333,2.111111111,0.263888889,4.333333333,0.541666667,1.0,0.7222222220000001,6.444444444,1
os26,0.7777777779999999,71.89629629,189.5555556,0.055555556,4.5,4.5,0.5555555560000001,11.96296296,30.77777778,1.777777778,1.222222222,0.5555555560000001,2.242699012,1.0,0.087103175,1.5,0.17116402100000006,3.944444444,0.388888889,0.046362434,0.153240741,0.444444444,0.039351852,12.61111111,5.666666667,0.610846561,18.27777778,8.5,0.938425926,1.388888889,26.38888889,2.370436508,54.55555556,4.954365079,1.611111111,0.666666667,4.777777778,1
os27,2.222222222,115.2027778,319.5,0.666666667,9.212962962999999,14.5,1.4444444440000002,21.7037037,48.77777778,5.055555556,2.833333333,2.222222222,6.0665830000000005,3.0,0.383183021,3.611111111,0.591636604,6.666666667,0.5,0.051877906,0.225190396,1.0555555559999998,0.101038159,21.22222222,9.0,1.116313933,30.22222222,9.5,1.590101411,3.0555555560000003,41.38888889,5.47661536,84.16666667,11.19678331,3.666666667,1.5,8.888888889,3
os28,1.944444444,132.60277779999998,307.05555560000005,0.111111111,9.388888889,9.388888889,1.5,34.6537037,67.33333333,5.777777778,4.555555556,1.222222222,7.725299055,3.444444444,0.486455415,3.611111111,0.49493075,7.833333333,1.111111111,0.11119281,0.195028011,1.166666667,0.113534858,15.88888889,10.27777778,1.40284197,26.16666667,7.1111111110000005,0.8811060540000001,5.055555556,35.5,4.580275443000001,73.83333333,9.482092281,1.5,0.7222222220000001,9.666666667000001,3
os29,1.277777778,23.00648148,92.0,0.111111111,2.277777778,4.555555556,0.222222222,3.907407407,8.944444444,0.444444444,0.055555556,0.388888889,1.7491094880000002,0.388888889,0.103174603,0.388888889,0.103174603,0.666666667,0.166666667,0.023809524,0.071428571,0.0,0.0,5.222222222,0.833333333,0.261904762,6.055555556,1.4444444440000002,0.682539683,0.0,7.277777778,2.087301587,14.77777778,4.253968254,1.333333333,0.611111111,6.0,3
os30,2.333333333,178.1259259,594.3888889,0.944444444,4.927777778,16.33333333,1.888888889,46.61759259,108.8888889,7.611111111,5.5,2.111111111,7.223243523,3.666666667,0.444491398,5.722222222,0.5948179889999999,7.277777778,0.8888888890000001,0.090668319,0.338365629,1.0555555559999998,0.091811253,34.11111111,11.72222222,1.11748076,45.83333333,25.38888889,2.323195215,4.0,71.11111111,7.370135962999999,146.33333330000005,15.13124834,2.777777778,1.666666667,9.777777777999999,3
os31,1.277777778,23.00648148,92.0,0.111111111,2.277777778,4.555555556,0.222222222,3.907407407,8.944444444,0.444444444,0.055555556,0.388888889,1.7491094880000002,0.388888889,0.103174603,0.388888889,0.103174603,0.666666667,0.166666667,0.023809524,0.071428571,0.0,0.0,5.222222222,0.833333333,0.261904762,6.055555556,1.4444444440000002,0.682539683,0.0,7.277777778,2.087301587,14.77777778,4.253968254,1.333333333,0.611111111,6.0,3
os32,0.8888888890000001,28.30555556,98.66666667,0.166666667,1.611111111,4.833333333,0.388888889,1.953703704,3.333333333,0.7222222220000001,0.0,0.7222222220000001,2.426899202,0.5555555560000001,0.201388889,0.5555555560000001,0.152777778,0.388888889,0.055555556,0.006944444,0.0,0.0,0.0,1.333333333,0.388888889,0.168981482,1.722222222,0.8888888890000001,0.240740741,0.0,2.833333333,1.025462963,5.444444444,1.914351852,2.111111111,0.8888888890000001,9.333333332999999,3
os33,2.333333333,178.1259259,594.3888889,0.944444444,4.927777778,16.33333333,1.888888889,46.61759259,108.8888889,7.611111111,5.5,2.111111111,7.223243523,3.666666667,0.444491398,5.722222222,0.5948179889999999,7.277777778,0.8888888890000001,0.090668319,0.338365629,1.0555555559999998,0.091811253,34.11111111,11.72222222,1.11748076,45.83333333,25.38888889,2.323195215,4.0,71.11111111,7.370135962999999,146.33333330000005,15.13124834,2.777777778,1.666666667,9.777777777999999,3
os34,2.722222222,91.69444444,377.7222222,0.388888889,9.101851852000001,14.44444444,1.4444444440000002,21.99074074,62.72222222,4.055555556,2.777777778,1.277777778,5.38534814,3.166666667,0.406029541,2.888888889,0.408796296,17.72222222,0.444444444,0.07837301599999999,0.243794092,1.111111111,0.147574956,9.833333332999999,20.61111111,3.111585097,30.44444444,15.88888889,2.273567019,3.388888889,47.16666667,6.9832120810000005,96.88888889,14.3219687,3.0555555560000003,1.0,6.444444444,3
os35,1.277777778,23.00648148,92.0,0.111111111,2.277777778,4.555555556,0.222222222,3.907407407,8.944444444,0.444444444,0.055555556,0.388888889,1.7491094880000002,0.388888889,0.103174603,0.388888889,0.103174603,0.666666667,0.166666667,0.023809524,0.071428571,0.0,0.0,5.222222222,0.833333333,0.261904762,6.055555556,1.4444444440000002,0.682539683,0.0,7.277777778,2.087301587,14.77777778,4.253968254,1.333333333,0.611111111,6.0,3
os36,1.833333333,95.5462963,242.3888889,0.222222222,5.194444444,7.5,1.166666667,8.547222222,19.27777778,3.722222222,2.277777778,1.4444444440000002,5.43099789,1.4444444440000002,0.206525573,2.444444444,0.423875661,4.333333333,0.333333333,0.030401235,0.180379189,0.7222222220000001,0.06194885400000001,2.611111111,6.722222222,0.646626984,9.333333332999999,6.888888889,0.935758377,2.166666667,16.38888889,2.02228836,34.77777778,4.238073192,3.166666667,1.722222222,9.777777777999999,3
